H_A,Minutes,PointsPerMinute,ProjTotal,AvgPointsPerMinute,BackToBack,ThreeOfFour,Back2BackTravel,DvP Pos,Last5DvP,Last5DvPRank
1,13.9,1.366906475,104.75,0.920780547,0,0,0,SF,0.771720343,8
1,17.46666667,1.016221374,104.75,1.035401983,0,0,0,C,1.230977059,25
1,33.48333333,0.6271777,107,0.886929138,0,0,0,SF,0.591572199,1
1,35.35,1.053748232,104,0.835797341,0,0,0,PG,1.137645686,23
1,32.71666667,1.100356597,103.25,0.926655971,1,0,0,SF,0.901760223,20
1,38.2,0.857329843,116.25,1.128531277,1,0,0,PF,0.857817201,12
1,26.18333333,0.601527689,104,0.67766796,0,0,0,SG,0.938992308,23
1,30.4,0.9375,100,0.859091611,0,0,0,SG,0.849650554,12
1,19.43333333,0.57890223,104,0.738954923,0,0,0,PG,1.137645686,23
1,26.78333333,1.026757934,105,0.892801139,0,0,0,PG,1.147441392,24
1,23.91666667,0.261324042,100,0.922101868,1,1,1,PG,1.005692899,12
1,33.55,1.274217586,104.75,1.172166279,0,0,0,PF,1.185574066,28
1,40.7,0.583538084,104.75,0.821952489,0,0,0,SG,0.781388175,6
1,36.58333333,1.175398633,116.25,1.414000598,1,0,0,SF,0.817904875,15
1,38.51666667,0.902206837,116.25,0.924967344,1,0,0,SG,0.875631658,18
1,43.08333333,0.713733075,104.75,1.013410646,0,0,0,PG,1.01768099,16
1,21.3,0.73943662,100,1.000477441,1,0,1,C,1.082815373,12
1,30.4,1.620065789,100,1.390130989,1,0,1,C,1.082815373,12
1,35.48333333,0.873649601,107,1.071056102,0,0,0,SF,0.591572199,1
1,25.43333333,0.943643512,103.25,0.693059742,1,0,0,PF,0.809428443,10
1,35.36666667,0.44533459,105,0.68977162,0,0,0,SG,1.104762539,29
1,38.4,0.9375,103.25,1.029443515,1,0,0,SF,0.901760223,20
1,36.58333333,1.476082005,107,1.582325183,0,0,0,PG,1.117712869,23
1,35.16666667,0.867298578,103.25,1.006070345,1,0,0,PG,1.1342215,22
1,34.46666667,1.378143133,116.25,1.440082159,0,0,0,PG,1.172085152,27
1,31.1,1.390675241,107,0.954300138,0,0,0,C,0.997259081,8
1,17.5,0.442857143,107,0.459064193,0,0,0,SF,0.591572199,1
1,30.15,0.762852405,105,0.964942896,0,0,0,PF,1.06667661,26
1,32.51666667,1.545361353,104,1.002916327,0,0,0,C,1.262461848,26
1,20.13333333,0.608443709,100,0.709181423,1,1,1,SF,0.830014053,17
1,19.26666667,0.467128028,104,1.08124121,0,0,0,PF,1.026319748,22
1,20.93333333,0.847929936,103.5,0.827877704,0,0,0,PF,0.759577631,3
1,49.7,1.685110664,110,1.475438382,0,0,0,PF,0.958567927,17
1,21.35,0.679156909,111.5,0.736057941,0,0,0,SF,0.792812874,11
1,25.96666667,0.789473684,103.5,0.958049954,0,0,0,SG,0.95462191,21
1,34.86666667,1.161567878,103.5,1.24711655,0,0,0,PG,1.107731612,19
1,27.46666667,1.010315534,111.5,0.924089311,0,0,0,PG,1.478014223,30
1,44.95,1.368186874,110,1.538590475,0,0,0,PF,0.958567927,17
1,23.78333333,0.946040645,111.5,1.041840643,0,0,0,PF,1.138580206,27
1,31.3,0.646964856,100.75,1.087950761,0,0,0,PG,0.789000288,2
1,44.81666667,0.529936779,110,0.691762562,0,0,0,SG,0.672658395,2
1,23.06666667,0.574421965,103.5,0.65741785,0,0,0,SG,0.95462191,21
1,30.61666667,1.045182363,100.75,1.418413561,0,0,0,PG,0.789000288,2
1,25.43333333,0.697903014,100.75,0.889598059,0,0,0,C,0.965516855,5
1,44.9,1.174832962,110,1.031801487,0,0,0,PG,0.904548391,7
1,20.05,0.835411471,103.5,1.203301513,0,0,0,C,1.046514131,12
1,33.11666667,0.890790136,100.75,0.987693797,0,0,0,SG,0.837705427,13
1,34.1,0.725806452,100.75,0.804938858,0,0,0,SG,0.837705427,13
1,24.28333333,0.67947838,110,1.041841267,0,0,0,PG,0.904548391,7
1,24.68333333,0.769750169,111.5,0.828420002,0,0,0,PF,1.138580206,27
1,21.43333333,1.527993779,111.5,1.231554144,0,0,0,SG,1.096659763,30
1,30.36666667,0.897365532,98,0.816567481,0,0,0,SG,1.01954703,26
1,27.51666667,0.745003028,101,0.736057941,1,1,0,SF,0.820468312,13
1,19.35,0.529715762,100,1.035401983,0,0,0,C,1.0034222,8
1,21.2,0.636792453,110.5,0.851786222,0,0,0,SF,0.639315169,4
1,34.55,1.157742402,117.5,1.307516233,0,0,0,PG,1.050479851,15
1,28.1,0.934163701,117.5,1.247357028,0,0,0,C,1.225335379,26
1,25.43333333,0.658584535,104,0.719274998,1,1,1,SG,0.806202514,8
1,28.48333333,0.895260386,103.5,0.775030619,0,0,0,SG,0.910609603,18
1,24.95,0.891783567,101,0.924089311,1,0,0,PG,1.101109324,19
1,27.11666667,0.838967425,98,0.835797341,0,0,0,PG,0.936678896,9
1,35.38333333,0.996231748,110.5,1.121489077,0,0,0,SG,0.7567271,7
1,29.9,0.969899666,101,1.041840643,1,0,0,PF,0.773052805,4
1,38.11666667,1.27240927,119,1.128531277,0,0,0,PF,0.897513372,15
1,36.01666667,1.450717261,100.5,1.250448133,0,0,0,C,1.11699607,19
1,38,1.065789474,103.5,1.087950761,1,0,0,PG,1.121931745,23
1,34.16666667,0.834146341,117.5,0.874013527,0,0,0,SG,0.917501707,19
1,17.8,0.884831461,98,0.67766796,0,0,0,SG,1.01954703,26
1,38.93333333,1.669520548,103.5,1.418413561,1,0,0,PG,1.121931745,23
1,38.01666667,1.07189829,102.75,0.992119548,1,0,1,PG,1.11451604,22
1,19.85,1.183879093,102.75,1.366182055,1,0,1,C,1.134602636,17
1,29.26666667,0.597949886,102.75,0.960963366,1,0,1,SF,1.06306382,28
1,12.76666667,0.626631854,104,0.810751576,1,0,1,PG,1.015311848,14
1,30.5,0.655737705,103.5,0.889598059,1,1,0,C,0.955250584,6
1,13.98333333,1.054827175,110.5,1.224951714,0,0,0,C,0.855813822,3
1,13.71666667,0.67436209,119,1.048621575,0,0,0,PF,0.897513372,15
1,31.75,0.826771654,100,0.718142892,0,0,0,SG,0.86803492,18
1,32.01666667,1.100989068,102.75,0.796114079,1,0,1,SF,1.06306382,28
1,21.65,1.108545035,100,1.172166279,0,0,0,PF,0.746011629,4
1,35.23333333,1.092715232,100.5,1.103447625,0,1,0,PG,1.1186229,19
1,33.03333333,1.384964682,100,0.821952489,0,0,0,SG,0.86803492,18
1,34.81666667,1.687410244,119,1.414000598,0,0,0,SF,0.714800098,6
1,40.61666667,0.947886746,103.5,0.987693797,1,0,0,SG,0.876444145,13
1,34.68333333,0.850552619,119,0.924967344,0,0,0,SG,0.922981085,20
1,26.96666667,1.548207664,104,1.208124987,1,1,1,PF,1.244756824,30
1,31.85,0.863422292,103.5,0.860773993,0,0,0,SF,0.931141321,25
1,37.45,0.861148198,110.5,1.148907199,0,0,0,PG,0.768068859,2
1,34.88333333,1.383182035,103.5,1.204962646,0,0,0,PF,1.080702508,28
1,15.51666667,0.338345865,104,0.497119816,1,0,1,SF,0.843385559,18
1,37.3,0.703753351,103.5,0.804938858,1,0,0,SG,0.876444145,13
1,28.71666667,1.053395241,100.5,0.762192758,0,0,0,PF,1.170409345,28
1,32.33333333,0.533505155,100.5,0.714232059,0,0,0,SF,1.040568861,29
1,33.58333333,1.012406948,100.5,0.912117235,0,1,0,SF,1.040568861,29
1,18.61666667,0.456580125,110.5,0.589872476,0,0,0,SF,0.639315169,4
1,21.91666667,0.718631179,117.5,0.613478657,0,0,0,SF,0.921447627,24
1,21.18333333,0.979543666,103.5,1.166706291,0,0,0,C,1.426079468,29
1,25.25,0.851485149,117.5,0.728473936,0,0,0,PF,0.983601465,19
1,17,1.132352941,110.5,0.919067955,0,0,0,PF,0.85959106,12
1,27.66666667,0.677710843,98,0.900584402,0,0,0,PF,0.77630777,6
1,33.4,1.332335329,119,1.440082159,0,0,0,PG,1.363361297,30
1,35.63333333,0.82787652,101,0.828420002,1,0,0,PF,0.773052805,4
1,25.2,0.892857143,103.5,0.819585103,0,0,0,PG,1.025519293,12
1,33.95,0.87628866,117.5,0.707454013,0,0,0,SF,0.921447627,24
1,17.48333333,0.857959962,100,0.808113972,0,0,0,PG,0.812612499,3
1,20,0.7625,102.75,0.779872185,1,0,1,SG,1.073051362,29
1,34.81666667,1.450454763,101,1.231554144,1,0,0,SG,0.986570592,25
1,39.86666667,0.808946488,98,1.002916327,0,0,0,C,1.305536071,28
1,34.45,0.638606676,113.25,0.810683452,0,0,0,SF,0.700002248,4
1,44.55,1.683501684,104.25,1.475438382,0,0,0,PF,0.903895691,11
1,42.6,1.167840376,104.25,1.538590475,0,0,0,PF,0.903895691,11
1,31.46666667,1.112288136,102,0.99620759,0,0,0,PG,0.966077639,10
1,41.08333333,1.679513185,103,1.14392809,0,0,0,SF,0.714840711,5
1,23.03333333,0.564399421,102,0.988364423,0,0,0,PF,0.911911417,14
1,32.76666667,0.534079349,103,0.628223459,0,0,0,PF,1.047649073,24
1,37.53333333,0.559502664,104.25,0.691762562,0,0,0,SG,0.603061812,2
1,36.01666667,0.860712633,102,0.921053493,0,0,0,SF,0.826228503,15
1,35.43333333,0.790216369,113.25,0.948733281,0,0,0,PG,1.247319197,27
1,39.13333333,1.47572402,113.25,1.105368336,0,0,0,SG,0.944847639,23
1,22.55,0.66518847,103,0.923060976,0,0,0,SF,0.714840711,5
1,41.26666667,1.138933764,104.25,1.031801487,0,0,0,PG,1.025429694,14
1,40.06666667,0.973377704,113.25,1.283933765,0,0,0,C,1.162699874,19
1,16.98333333,0.588812561,102,0.72991226,0,0,0,PF,0.911911417,14
1,29.81666667,1.014533259,104.25,1.041841267,0,0,0,PG,1.025429694,14
1,38.31666667,0.893866899,113.25,0.76706797,0,0,0,PF,0.724281085,2
1,24.3,1.059670782,103,0.76925948,0,0,0,PG,1.30752236,28
1,22.91666667,0.621818182,103,0.838185452,0,0,0,C,1.130587509,16
1,35,0.614285714,102,0.715950143,0,0,0,SG,0.999810812,25
1,37.63333333,1.534543844,102,1.365675312,0,0,0,C,1.223674882,25
1,37.86666667,0.719630282,110.5,1.475438382,1,0,0,PF,1.089353374,26
1,35.26666667,0.829395085,102,0.730575552,0,0,0,SG,0.643149402,1
1,27.71666667,1.235718581,107,1.059211982,0,0,0,SG,0.90516863,17
1,25.51666667,0.499673416,103,0.920780547,0,0,0,SF,0.768309078,9
1,17.01666667,0.5582762,103,1.035401983,0,0,0,C,1.108785415,16
1,34.76666667,0.697507191,102.75,0.719274998,0,0,0,SG,0.78113168,9
1,27.23333333,0.789473684,104,0.775030619,0,0,0,SG,0.864403266,12
1,35.18333333,1.492183799,110.5,1.538590475,1,0,0,PF,1.089353374,26
1,31.31666667,1.045769026,103.5,0.944105724,0,0,0,PF,0.970757573,17
1,21.91666667,0.536121673,99.5,0.623806927,0,0,0,SF,0.92435435,24
1,34.05,1.314243759,103.5,1.01375292,0,0,0,SG,0.785466315,7
1,27.23333333,1.165850673,102.75,1.243727174,0,0,0,C,1.087039488,15
1,22,0.784090909,110.5,0.691762562,1,0,0,SG,0.822176812,10
1,35.78333333,0.950163018,108,0.859091611,1,0,1,SG,0.913096037,21
1,33.01666667,0.757193337,99.5,0.992119548,0,0,0,PG,0.982569819,11
1,31.68333333,1.775381378,99.5,1.366182055,0,0,0,C,1.119713588,15
1,31.36666667,0.645589798,102,0.892801139,0,0,0,PG,0.985164316,11
1,29.3,0.912969283,99.5,0.960963366,0,0,0,SF,0.92435435,24
1,28.36666667,0.572855464,102.75,0.810751576,0,0,0,PG,0.793846904,2
1,30.46666667,0.812363239,103.5,0.852897136,0,0,0,SF,0.772403394,9
1,24.33333333,1.294520548,107,1.228839783,0,0,0,PG,1.180971317,26
1,34.78333333,0.891231433,99.5,0.796114079,0,0,0,SF,0.92435435,24
1,37.36666667,0.950044603,110.5,1.031801487,1,1,0,PG,1.016043794,15
1,23.43333333,0.949502134,103,1.172166279,0,0,0,PF,0.986728612,18
1,15.2,1.266447368,103,0.821952489,0,0,0,SG,1.070888346,29
1,35.28333333,1.176192726,120.5,1.414000598,0,0,0,SF,0.979642232,27
1,37.16666667,1.34529148,120.5,0.924967344,0,0,0,SG,0.988590884,24
1,33.3,1.539039039,102.75,1.208124987,0,1,0,PF,0.746601156,1
1,22.2,0.326576577,104,0.860773993,0,0,0,SF,0.818270756,19
1,37.71666667,1.365444101,104,1.204962646,0,0,0,PF,1.159414357,28
1,14.73333333,0.576923077,102.75,0.497119816,0,0,0,SF,0.886707211,19
1,19.7,0.78680203,107,0.90692244,0,0,0,C,1.007254158,7
1,15.43333333,0.599352052,107,0.881664739,0,0,0,PF,0.808537825,9
1,30.65,1.370309951,108,1.000477441,1,0,1,C,1.222499599,23
1,34.06666667,1.086105675,108,1.390130989,1,0,1,C,1.222499599,23
1,22.75,0.527472527,107,0.967870754,0,0,0,SF,0.742133036,8
1,29.56666667,1.352874859,104,1.166706291,0,0,0,C,1.254263966,24
1,17.25,0.739130435,110.5,1.041841267,1,0,0,PG,1.016043794,15
1,24.08333333,0.425605536,102,0.68977162,0,0,0,SG,0.643149402,1
1,29.13333333,0.935354691,103.5,1.004142124,0,0,0,PG,1.180782967,25
1,34.91666667,1.410501193,120.5,1.440082159,0,0,0,PG,1.239693202,26
1,31.96666667,0.82898853,102,0.964942896,0,0,0,PF,0.91261422,16
1,25.26666667,0.583773087,104,0.819585103,0,0,0,PG,1.031833733,15
1,20.15,0.856079404,103,0.808113972,0,0,0,PG,1.052453162,17
1,34.96666667,1.11534795,108,0.943026687,1,0,1,SG,0.913096037,21
1,32.91666667,0.721518987,108,0.709181423,1,0,1,SF,0.988706727,27
1,17.56666667,1.551233397,120.5,1.041548997,0,0,0,C,1.126346869,17
1,35.8,1.152234637,108,1.067854229,0,0,0,PF,0.952605252,16
1,33.65,0.928677563,109.75,0.810683452,0,0,0,SF,0.790743563,10
1,34.15,0.680819912,100,1.252422728,0,0,0,SF,1.142411627,30
1,25.55,0.84148728,108,0.892973894,0,0,0,C,0.916038017,4
1,25.51666667,0.52906597,105,0.736057941,0,0,0,SF,0.629000399,1
1,17.53333333,0.442015209,108,0.833276275,0,0,0,PG,1.424822522,29
1,33.83333333,0.931034483,100,0.984487141,0,0,0,SF,1.142411627,30
1,35.71666667,0.895940271,105,0.924089311,0,0,0,PG,1.426429318,30
1,33.48333333,0.851169736,105,1.041840643,0,0,0,PF,1.207108503,30
1,30.46666667,1.345733042,108,1.042814752,0,0,0,PG,1.424822522,29
1,32.51666667,0.914915428,108,0.884737095,0,0,0,SG,1.040211554,27
1,32.46666667,0.469712526,109.75,0.948733281,0,0,0,PG,1.033264086,13
1,24.98333333,0.36024016,100,0.594733902,0,0,0,PG,0.977897105,13
1,42.26666667,0.863564669,109.75,1.105368336,0,0,0,SG,0.95643774,23
1,34.95,1.731044349,100,1.506562778,0,0,0,C,0.927440118,5
1,35.31666667,0.870693723,108,0.802095565,0,0,0,SG,1.040211554,27
1,36.95,1.691474966,109.75,1.283933765,0,0,0,C,1.083367558,13
1,40.2,0.335820896,100,0.883330218,0,0,0,SF,1.142411627,30
1,25.53333333,0.998694517,100,0.794226996,0,0,0,PG,0.977897105,13
1,37.08333333,0.525842697,109.75,0.76706797,0,0,0,PF,0.80738291,8
1,37.06666667,0.998201439,105,0.828420002,0,0,0,PF,1.207108503,30
1,35.75,1.111888112,105,1.231554144,0,0,0,SG,0.832507345,9
1,28.61666667,0.873616773,98,0.816567481,0,0,0,SG,0.763860406,4
1,31.56666667,0.744456177,108,0.736057941,1,0,0,SF,0.758146846,8
1,40.33333333,0.973140496,104,1.059211982,0,0,0,SG,0.844370413,11
1,35.73333333,0.860541045,97.5,0.719274998,0,0,0,SG,0.841917083,11
1,23.63333333,0.761636107,99.5,0.775030619,0,0,0,SG,0.644604421,2
1,25.15,0.815109344,108,0.924089311,1,0,0,PG,1.049130545,16
1,32.33333333,0.865979381,98,0.835797341,0,0,0,PG,0.839023828,4
1,17.56666667,0.213472486,105,0.623806927,0,0,0,SF,0.791504197,11
1,34.66666667,1.391826923,105.5,1.14392809,0,0,0,SF,0.651885799,2
1,34.55,1.143270622,108,1.041840643,1,0,0,PF,1.079738072,25
1,28.5,0.684210526,105.5,0.628223459,0,0,0,PF,0.895132993,12
1,25.95,1.223506744,97.5,1.243727174,0,0,0,C,1.582535042,30
1,31.75,0.929133858,105,0.992119548,0,0,0,PG,0.857001176,6
1,32.75,1.534351145,105,1.366182055,0,0,0,C,1.314807624,27
1,24.1,0.746887967,105,0.960963366,0,0,0,SF,0.791504197,11
1,28.06666667,0.561163895,97.5,0.810751576,0,0,0,PG,0.942146919,7
1,37.31666667,1.025011166,104,1.228839783,0,0,0,PG,1.069310755,20
1,37.11666667,0.88908846,105,0.796114079,0,0,0,SF,0.791504197,11
1,18.8,0.22606383,98,0.605284538,0,0,0,SF,0.845045305,19
1,30.73333333,0.976138829,97.5,1.208124987,0,0,0,PF,0.804120836,8
1,30.06666667,1.08924612,99.5,0.860773993,0,0,0,SF,0.878851499,21
1,37.33333333,1.21875,99.5,1.204962646,0,0,0,PF,0.73681305,3
1,18.63333333,0.831842576,104,0.90692244,0,0,0,C,1.170803378,20
1,31.91666667,0.979112272,104,0.881664739,0,0,0,PF,1.214620422,29
1,37.86666667,1.03653169,104,0.967870754,0,0,0,SF,0.927416992,25
1,34.06666667,0.931996086,99.5,1.166706291,0,0,0,C,1.09845081,14
1,34.21666667,1.04481247,105.5,0.934946697,0,0,0,SF,0.651885799,2
1,35.4,0.451977401,108,0.828420002,1,0,0,PF,1.079738072,25
1,27.13333333,1.612407862,97.5,0.885689393,0,0,0,SG,0.841917083,11
1,16.95,1.002949853,99.5,0.819585103,0,0,0,PG,1.021209596,17
1,21.9,0.719178082,105.5,0.76925948,0,0,0,PG,0.943881917,10
1,26.53333333,0.800879397,105.5,0.838185452,0,0,0,C,1.37072148,30
1,35.81666667,1.081898557,108,1.231554144,1,0,0,SG,1.032996908,27
1,26.65,0.872420263,98,1.002916327,0,0,0,C,1.080365079,11
1,18.9,0.582010582,98,1.08124121,0,0,0,PF,0.787506619,8
1,29.95,0.734557596,108.75,0.622447667,0,0,0,SG,1.031513998,26
1,22.4,0.491071429,100.5,0.714851417,1,0,1,SG,0.965703691,23
1,37.66666667,1.101769912,105,1.218442248,0,0,0,PF,0.742614223,4
1,15.3,0.588235294,107.5,0.851786222,1,0,1,SF,0.944845564,24
1,28.2,1.808510638,108.75,0.886929138,0,0,0,SF,0.7852333,14
1,34.16666667,1.104878049,107.5,1.121489077,1,1,1,SG,0.844980611,9
1,31.5,1.349206349,102.75,0.99620759,0,0,0,PG,1.262963344,28
1,20.15,0.620347395,97.25,0.623806927,1,1,0,SF,0.826486531,16
1,30.1,0.755813953,100.5,0.645313112,1,1,1,SF,0.737963578,5
1,29.01666667,1.154508903,102.75,0.988364423,0,0,0,PF,1.096312705,23
1,35.96666667,1.202502317,119.75,1.128531277,0,0,0,PF,0.753983896,5
1,38.43333333,0.767562879,101,1.087950761,0,0,0,PG,0.786748554,1
1,34.66666667,0.677884615,102.75,0.921053493,0,0,0,SF,0.628665203,1
1,24.45,1.349693252,97.25,1.366182055,1,0,0,C,0.892994424,3
1,29.03333333,1.343283582,97.25,0.960963366,1,0,0,SF,0.826486531,16
1,24.48333333,1.225323349,100.5,0.901872456,1,0,1,PF,1.012770699,22
1,25.56666667,1.056062581,107,0.88725054,0,0,0,PG,0.858258208,4
1,22.93333333,0.828488372,101,0.889598059,0,0,0,C,0.772502522,1
1,36.25,0.917241379,97.25,0.796114079,1,0,0,SF,0.826486531,16
1,32.83333333,0.883248731,107,0.760937691,0,0,0,SG,0.828185608,8
1,35.43333333,1.305268109,119.75,1.414000598,0,0,0,SF,0.809564119,12
1,40.25,1.51552795,101,0.987693797,0,0,0,SG,0.935881395,22
1,36.53333333,0.417427007,119.75,0.924967344,0,0,0,SG,0.879107482,15
1,34,1.669117647,107.5,1.148907199,1,0,1,PG,1.243451293,28
1,30.16666667,0.845303867,107,0.97744393,0,0,0,PF,1.028609561,23
1,40.01666667,1.624323199,105,1.102524338,0,0,0,SG,1.000556922,21
1,34.4,0.952034884,100.5,1.143966652,1,0,1,C,1.045185857,11
1,16.33333333,1.147959184,102.75,0.72991226,0,0,0,PF,1.096312705,23
1,31.55,0.507131537,105,0.838929626,0,0,0,SG,1.000556922,21
1,18.21666667,0.823421775,107.5,0.589872476,1,1,1,SF,0.944845564,24
1,32.08333333,1.550649351,108.75,1.071056102,0,0,0,SF,0.7852333,14
1,25.13333333,1.143899204,107,0.823901169,0,0,0,C,1.197996144,21
1,34.61666667,1.957149735,108.75,1.582325183,0,0,0,PG,1.298404596,28
1,32.96666667,0.644590495,107.5,0.919067955,1,1,1,PF,0.733062347,1
1,36.18333333,0.988023952,119.75,1.440082159,0,0,0,PG,0.881037602,7
1,39.38333333,0.495133305,101,0.685066978,0,0,0,SG,0.935881395,22
1,29.2,1.438356164,108.75,0.954300138,0,0,0,C,1.004706417,5
1,38.23333333,0.693112467,101,0.489025669,0,0,0,SG,0.935881395,22
1,35.46666667,0.718984962,100.5,1.18328131,1,0,1,SG,0.965703691,23
1,39.41666667,0.507399577,105,0.703418709,0,0,0,SG,1.000556922,21
1,36.5,0.95890411,97.25,0.710299664,1,0,0,SG,0.906171279,18
1,37.68333333,0.922158337,102.75,0.715950143,0,0,0,SG,0.798763045,8
1,12.48333333,0.901201602,105,0.974640645,0,0,0,C,1.311985527,26
1,18.35,1.103542234,107,1.041089976,0,0,0,SG,0.828185608,8
1,16.21666667,0.832476876,119.75,1.041548997,0,0,0,C,0.974376409,8
1,37.65,0.896414343,99.5,1.067854229,0,0,0,PF,0.754157322,2
1,27.61666667,0.57936029,102,0.789598071,0,0,0,SF,0.847194052,20
1,20.88333333,0.478850758,99.5,0.892973894,0,0,0,C,0.953876296,3
1,26.35,0.787476281,97.25,0.736057941,0,0,0,SF,0.723130697,5
1,33.83333333,0.613300493,108.25,0.719274998,0,0,0,SG,0.985306845,19
1,13.55,1.125461255,99.5,0.833276275,0,0,0,PG,0.953297949,13
1,33.75,0.888888889,97.25,0.924089311,0,0,0,PG,0.976274871,13
1,34.06666667,0.858610568,102,0.926655971,0,0,0,SF,0.847194052,20
1,27.68333333,0.586995786,97.25,1.041840643,0,0,0,PF,0.91882897,12
1,34.55,0.984081042,99.5,1.042814752,0,0,0,PG,0.953297949,13
1,29.13333333,1.098398169,108.25,1.243727174,0,0,0,C,0.994494049,8
1,35.1,0.904558405,99.5,0.884737095,0,0,0,SG,0.77172577,7
1,25.71666667,0.981853532,108.25,0.810751576,0,0,0,PG,1.029332002,16
1,25.71666667,0.855476345,99.5,0.802095565,0,0,0,SG,0.77172577,7
1,28.43333333,1.002344666,108.25,1.208124987,0,0,0,PF,1.143322911,27
1,30.93333333,1.422413793,102,1.029443515,0,0,0,SF,0.847194052,20
1,30.63333333,1.109902067,102,1.006070345,0,0,0,PG,1.216482984,25
1,38.85,0.945945946,97.25,0.828420002,0,0,0,PF,0.91882897,12
1,29.41666667,0.858356941,108.25,0.885689393,0,0,0,SG,0.985306845,19
1,16.45,1.079027356,102,0.881930823,0,0,0,C,1.061382818,14
1,36.16666667,0.801843318,97.25,1.231554144,0,1,0,SG,0.933319422,15
1,28.46666667,0.597189696,104,0.827877704,0,0,0,PF,1.001288993,18
1,41.03333333,1.242891958,109,0.810683452,0,0,0,SF,0.804582705,13
1,35.03333333,0.578020932,102.5,1.252422728,0,0,0,SF,0.824117694,14
1,28.51666667,0.89421391,101.25,0.816567481,0,0,0,SG,0.87125942,13
1,35.98333333,0.840666975,106.5,1.059211982,0,0,0,SG,0.995443596,22
1,35.11666667,0.669197912,104,0.958049954,0,0,0,SG,0.889703547,13
1,38.11666667,1.049409707,104,1.24711655,0,0,0,PG,0.947916152,12
1,34.95,1.158798283,102.5,0.984487141,0,0,0,SF,0.824117694,14
1,31.18333333,1.034206307,101.25,0.835797341,0,0,0,PG,1.067368507,18
1,26.85,0.800744879,103,0.944105724,0,0,0,PF,1.139894108,26
1,29.53333333,0.719525959,101.5,0.623806927,0,0,0,SF,0.775704396,10
1,36.11666667,0.96908168,105.5,1.14392809,0,0,0,SF,0.826287813,16
1,31.53333333,0.586680761,103,1.01375292,0,0,0,SG,0.785521023,6
1,28.2,0.469858156,105.5,0.628223459,0,0,0,PF,1.16857232,29
1,28.78333333,0.58193399,104,0.65741785,0,0,0,SG,0.889703547,13
1,30.15,1.169154229,105.5,1.156655631,0,0,0,C,1.163755015,18
1,30.4,1.488486842,101.5,1.366182055,0,0,0,C,1.005611733,6
1,28.75,0.634782609,101.5,0.960963366,0,0,0,SF,0.775704396,10
1,34.3,1.231778426,109,0.948733281,0,0,0,PG,1.03222553,17
1,47.3,1.125792812,110,0.88725054,0,0,0,PG,1.276373214,29
1,28.2,0.585106383,103,0.852897136,0,0,0,SF,0.924240358,24
1,31.81666667,1.052907281,102.5,1.506562778,0,0,0,C,1.26312649,25
1,35.71666667,0.678954736,106.5,1.228839783,0,0,0,PG,0.894312685,9
1,36.66666667,0.579545455,101.5,0.796114079,0,0,0,SF,0.775704396,10
1,41.6,0.667067308,110,0.760937691,0,0,0,SG,1.141431265,30
1,26.73333333,1.720698254,104,1.203301513,0,0,0,C,1.238718325,26
1,32.63333333,1.202757916,109,1.283933765,0,0,0,C,1.349560425,29
1,16.7,1.541916168,101.25,0.962582222,0,0,0,C,1.060754878,13
1,39.51666667,1.132433572,110,0.97744393,0,0,0,PF,1.013780623,21
1,17.71666667,1.128880527,106.5,0.90692244,0,0,0,C,1.156726276,22
1,26.15,0.650095602,106.5,0.881664739,0,0,0,PF,1.162160747,25
1,34.8,1.070402299,109,0.783675324,0,0,0,PF,0.992792731,17
1,22.43333333,0.757800892,106.5,0.967870754,0,0,0,SF,0.694107533,3
1,26.2,0.610687023,103,1.004142124,0,0,0,PG,0.942028105,9
1,34.35,0.946142649,102.5,0.883330218,0,0,0,SF,0.824117694,14
1,39.26666667,0.789473684,110,0.823901169,0,0,0,C,1.116093274,14
1,27.95,1.091234347,103,1.092217576,0,0,0,C,1.173342426,19
1,27.5,0.636363636,102.5,0.794226996,0,0,0,PG,0.874981446,7
1,34.13333333,1.032714844,105.5,0.934946697,0,0,0,SF,0.826287813,16
1,38.18333333,0.824967263,109,0.76706797,0,0,0,PF,0.992792731,17
1,29.98333333,0.883824347,102.5,0.633868269,0,0,0,SF,0.824117694,14
1,14.83333333,0.269662921,105.5,0.76925948,0,0,0,PG,0.85444581,5
1,18.6,0.873655914,101.25,0.72223367,0,0,0,SG,0.87125942,13
1,38.98333333,0.609234716,101.5,0.710299664,0,0,0,SG,0.912193696,17
1,37.01666667,0.823953174,101.25,1.002916327,0,0,0,C,1.060754878,13
1,24.25,1.144329897,110,1.041089976,0,0,0,SG,1.141431265,30
1,31.76666667,1.369359916,105.75,1.026381617,0,0,0,C,1.039172458,8
1,31.63333333,0.74288725,100.5,0.789598071,0,0,0,SF,0.724840733,6
1,33.01666667,0.499747602,102,0.816567481,1,0,0,SG,0.899240476,14
1,38.4,0.826822917,106,0.719274998,0,0,0,SG,1.022522142,26
1,29,0.698275862,100.5,0.926655971,0,0,0,SF,0.724840733,6
1,25.9,1.283783784,106,1.243727174,0,0,0,C,1.116475568,19
1,27.95,0.670840787,106.5,0.946094929,0,0,0,PG,0.767172391,3
1,28.63333333,0.227008149,106.5,0.597024926,0,0,0,SG,0.811435303,7
1,31.61666667,0.61676331,106.5,0.684518877,0,0,0,SF,0.695854454,2
1,28.93333333,0.933179724,106,0.810751576,0,0,0,PG,1.156693086,21
1,25.65,0.662768031,105.75,0.832295927,0,0,0,SF,0.860068927,19
